Uniform,Gaussian
56.35730592811695,6.027734298710248
44.63052712002727,5.490368798805999
24.97033576590153,5.25119879322371
15.141486136790121,5.499535932124592
0.5088157478201305,5.531318951782124
52.7230738925308,5.5482748204962045
2.2749918359148347,5.453929509905783
49.164846636767834,5.759498082714927
57.73206751084908,4.9432275386146625
34.216834214710815,5.366895324702084
10.291025710663117,5.43707885097858
52.0668638660996,5.936721071971617
58.426514169581495,5.021749233709224
42.241388539804284,5.418465891180604
30.53242476467343,5.225654204657396
22.678130060616482,5.34044704939353
20.8158530737573,5.653708771180571
12.345705437682282,5.598619646016294
40.44918085481185,5.84561695446075
25.977007266018976,5.356108908606539
11.647118699111376,5.564480026077527
6.265453370490919,5.781614152819041
39.95745169672096,5.716815097910909
17.764360384989093,5.419359323595385
29.987995334208094,5.770742585888477
19.520739292559778,5.278287797206591
52.29729044541331,5.932808364284769
53.980696178086866,5.537049228345849
1.0855790184283043,5.4729675625919585
12.051180686445564,5.56500321039351
19.66444230577605,5.703768957320852
59.22298307568157,5.917957601401424
46.96202254376254,5.46591594291716
20.34573887105602,5.411783640823746
12.781787782848825,5.640768425193303
40.467304183425796,5.290823120850943
50.26206420923786,5.092918967406164
55.93124831361764,5.70062279802849
20.630988887449185,5.408940639172953
52.943592147987815,5.770433943773053
41.22661092921944,5.253592121781642
29.069923356749644,4.804899773554508
59.13049378954787,5.567915845202541
14.078426092262308,5.537183967081261
43.527911174476344,5.884101244506628
5.080813824989052,5.6261319779198296
10.181648507663255,5.574252594086971
54.65926701048407,5.640791643935338
12.77809169948545,5.411871846502977
45.546970962986414,5.518604671048797
36.012529807934975,5.175545508105942
50.467931742351304,5.624596162128071
22.086479964338945,5.3067208392873075
20.41711410011928,5.393000361231982
17.472917244668082,5.667938424746726
52.04518941521416,5.719727258039335
36.238951733502674,5.2582783818426115
57.258447430331394,5.980922905813881
53.23590628301776,5.358006783045185
8.120758643727177,5.700403823923266
33.07022844415299,5.72831212340041
6.256499880876816,5.553775493335505
2.3482679158146347,5.541321572465712
4.391605129940912,5.931328851550884
51.97010144199432,5.713641084727285
47.28698692351358,5.606908092764796
49.710358288146814,5.062173451292765
20.453847846995004,5.320697515362264
36.9111619535422,5.779044930596832
46.91421609796529,5.546571993867152
22.682377730303244,5.270790273561737
34.246891535941394,5.345814615012644
13.422844364926153,5.426518942876852
4.9045957411436225,5.664655744921463
16.00341857890418,5.592883175084685
53.446087671318324,5.739369335115236
33.866809994411845,5.303914646106796
55.5040321265084,5.736645801292994
27.46615554247472,5.379548778159342
16.6309659664619,5.42825928475201
47.220879813619725,5.915949217347553
49.66608939874378,5.517783956522484
0.7429046691999974,5.466548364046388
40.22469834143586,5.4495334653208065
5.500987356991067,5.407636648668229
6.906149905675639,5.874255358924191
53.103604222779666,5.8303790911050255
2.4014122134098814,5.672062375838416
14.378001892050559,5.544205233613429
59.28950991636196,5.75021233648803
25.260815245816037,5.481349186905929
6.933490835536398,5.6086289774112
10.043006247679907,5.59644852327385
14.485217105870586,5.52134780615483
44.640384992220504,5.895621188998912
6.170048759178588,5.921259876900799
54.64586509676,5.817676068630612
22.696636232653567,5.040844610792373
58.21584219169264,5.94062476863319
54.553363689042676,5.668570634255559
17.641415096912866,5.391863407984712
15.204608162467604,5.494145405911554
28.62060575833607,5.773198775700846
6.007748637027122,5.7819663528459015
39.12301196936503,5.705210324526326
2.3772128048222685,5.533806131030802
0.6303690911203375,5.508594003000521
58.955017593027804,5.699693601139104
17.73299160293507,5.478059821156925
35.79423859130648,5.284464392131545
26.990672077805865,5.350391624897675
18.796851664135676,5.466484456019455
3.7778874028587195,5.579803969263442
54.80352102995643,6.0432881177388635
58.188796610286936,5.171246754948415
58.187790269788195,5.614530268298991
6.681738607613514,5.478000378540818
12.911596202165907,5.572218896436499
37.068412800693345,5.824941780038945
58.79717315340462,5.797933959714685
32.574791849082935,5.462272580759447
41.29138848286276,5.366170401582607
39.71006573252096,5.172904078225161
15.5451595112187,5.482896111901579
32.49613577477793,5.799275017981941
18.43926706875081,5.436381541992375
14.782871765105535,5.668935357375916
4.882125923027267,5.669941669679073
16.84720341388053,5.595338565191602
59.00260303316415,5.760170024692594
26.87413443199773,5.472726729389341
39.12063207076023,5.300937144949319
38.607964816190496,5.218605751497541
56.44407133494,5.722449388269734
23.42871306833539,5.41311146819255
18.407057691090817,5.42536705180109
19.63448488122799,5.700228870299416
19.004108813136128,5.310621899505252
50.8280859495729,5.924858105844978
53.61001473129606,5.659883607489788
18.168559780350975,5.373550598115714
20.06000433904571,5.347933698737916
32.65352485093105,5.759605541781718
34.739126179025035,5.215870488854913
35.75775240006026,5.346148922895622
14.705880233714916,5.501499615600642
1.2224417067751414,5.548673184136888
14.625557989674947,5.5036456946907055
4.339652032284653,5.592927541590776
33.07228529493036,5.412670453071733
4.254982052372068,5.470892246011072
4.50778753527138,5.803634898072952
38.12292561378343,5.6550217399372835
17.449293025163737,5.39207401186548
47.53108547293754,5.911513517831926
29.595662565008276,5.0222060678301
51.75893866678256,5.520242905639853
9.250775769770643,5.660365449755452
30.085775156801596,5.733373790514236
47.69900962476144,5.526814043254849
4.626419175834966,5.407669716881352
56.95367693837618,5.640571464181394
10.394526502296216,5.453570472308614
46.572538979156135,5.613931293850246
59.09375226864435,4.814413580486126
49.29300868461086,5.591561440161468
19.187040167580342,5.3102416436424225
6.412664074893588,5.725823618620575
30.861495063314955,5.679473725155396
55.161416352641275,5.674919697143405
17.609369662240063,5.402914667440591
53.625527861747386,5.6041890351912365
8.500838821601695,5.41787332564886
54.628900463564044,5.551582622980656
1.9055967538401997,5.467483238006628
18.964120665652974,5.290876841921016
54.18529702284675,5.974488255070506
48.23137685903831,5.673707905497304
54.429226019807835,5.006406908070441
50.44311133480427,5.714470319298115
44.77109312427133,5.165397449517662
41.37571075801588,5.444300166171655
10.689291938659416,5.360357066119121
25.958280058574218,5.371712287550976
9.473816625129635,5.5577902616211325
42.88946711812868,5.421893484733079
40.06672438113252,5.152373069367688
15.155184467633005,5.498576807117337
3.864851600859678,5.58756865133041
57.80315299929454,5.924698136632926
48.49515770234379,5.400535881579738
32.95619588355115,5.214575844085508
32.48265911909884,5.408705435991953
51.07755997988279,5.656758643945922
27.19858065733307,5.287884768951532
23.742626683246048,5.326949174658383
20.32014869370353,5.63299898561409
15.478145548306301,5.497329567955938
1.4645101695062523,5.553288026768429
38.786330640005815,5.34905580500542
25.001032937904593,5.301728351060103
34.236217894663355,5.422235502803629
3.7392978482112627,5.463045911068176
21.296606621177748,5.419782970837225
8.297046837305873,5.603491087553347
7.507740917129421,5.631326476879994
15.546778134949681,5.631539563222014
49.73606285910949,5.615025123939778
23.867838783892367,5.287410745269222
24.06492911525408,5.231345161787843
36.74669537957634,5.692411921577845
14.011779197750997,5.503037501352791
0.44863038252805465,5.529246886511238
31.72210439320279,5.221643256099342
30.053977173433598,5.449250247668217
38.9303755404512,5.346965538535249
26.29901733850295,5.292563654993281
41.19078783949204,5.348849418883225
43.88531694966431,5.141395758792493
14.302480509721429,5.5204759162237504
29.704335042960654,5.779824046264171
28.7296132549076,5.330129373666672
13.50372510232602,5.522732938143418
24.734767975040448,5.237893322623087
33.624446069279344,5.661194827614059
54.416370270350896,5.947273883623826
55.06239503029333,5.203935909465686
16.513521807947946,5.445378515641365
38.784910538555316,5.8417339381567155
2.891840601684228,5.588271360731424
4.293083293673825,5.527579759163893
30.701502552012393,5.009586844752856
52.64544473678922,5.463908727066265
9.568063845469863,5.720341818929359
45.96167152783873,5.844649988244798
52.98057416253278,5.653904663891601
18.708121910118138,5.360855668273521
41.55341787616887,5.335202002959871
50.93946734919451,5.063402223402531
22.296859844853895,5.2418613941889864
42.07695977446852,5.76936170061697
44.18508699451909,5.472512138444266
35.67466829045409,5.1786746089100415
51.376628334780285,5.816601085728858
53.79626226698093,5.098534261643867
57.60472901789154,5.802565381169514
34.27396165305273,5.4224741083989905
10.57655371238852,5.5814566583619225
15.035724532642758,5.663086721347096
13.057121310394983,5.562961464105318
34.17104097586766,5.805175315581504
45.465006879986205,5.50382284864673
3.127993268531186,5.421556738064463
40.898187336448096,5.341156836169974
43.029195802050644,5.153230364341232
20.87889047740846,5.333257121604309
30.903348257600513,5.735731890349198
9.887889121870492,5.698093705602
43.793769029219916,5.8339906909728585
2.442521240192932,6.15468388381265
58.873263488889535,5.671205194123927
48.47662400686022,5.620256391496673
37.70691011892845,5.184414494690583
16.051574678826704,5.441731206025847
54.771773405545915,6.026995380435352
57.56633027262429,5.627125775660557
8.347569541288259,5.466881433583515
46.54543501894294,5.574280309077809
50.51585151261143,5.0450335231627195
39.58304137883895,5.299775545355113
42.02446598500383,5.185731764831275
26.703523926870698,4.986879640910159
55.45846815749569,5.684520827450394
58.27245169177688,5.731756115016568
22.94119876921047,5.457609905881778
48.16269184802141,5.583125257218803
25.97529548283218,5.258259894881165
9.885253120996428,5.608695978135031
19.528036611435837,5.683148755625963
7.579804490090549,5.868350432294191
54.53308559416227,5.8745591514664195
57.56544480264863,5.617004861698394
7.151203944352491,5.469506528886841
36.04074487122351,5.30173002948474
24.49344586251499,5.354651869462945
7.08540186010735,5.648063814233966
17.72853088870902,5.635734503826598
14.892982264838885,5.504475732912457
44.974608671385404,5.89935728073285
0.24053735724275604,5.65568153653256
11.39032223598502,5.503922293852995
26.326384207196217,5.454129207419815
1.2620803851522755,5.518571844266414
37.65159531224883,5.272199373996443
36.33765231471025,5.264849394650212
50.11994105297183,5.5834110936689365
12.396348941111079,5.359629372413169
17.08689681369533,5.4349431125495204
32.540365845164914,5.792935296004758
16.393541832775913,5.4536677305334
35.14428500417754,5.815236594741882
15.05293376700055,5.4979819491194455
41.011629155157436,5.8640543663100155
47.465443102080116,5.611439556149136
48.519277209828445,5.077999277483016
58.416966572990816,5.7972167886227135
32.72262022955213,5.450272562900863
29.44855678974086,5.028548535996883
51.34186198791862,5.527255209584098
46.144043151562755,5.537294709513116
34.232677763222114,5.190192867683398
22.995383085975828,5.354261036964279
17.042846744013552,5.631351595110406
6.488352524050082,5.838941346493946
48.452945362396825,5.773785455664792
7.084291831839932,5.793449927092339
44.83591408128261,5.768951507841533
32.71722538608876,4.9036802287405905
57.89671972717967,5.325586021601927
45.66393959119131,5.544933263552676
58.41118707480323,4.854776491612755
8.195640776388453,5.684839199394071
30.02228842991319,5.713940751022403
34.35469722992728,5.313921937528327
18.67508743874841,5.408727772957092
30.181949292389856,5.274561283542933
21.409125816200756,5.495704041747439
31.70363828108661,5.4902898605913215
0.05068307693337104,5.49824905056473
26.538859926745733,5.254784558641239
26.97312862435553,5.5929862487048965
18.28795129327268,5.418195349374229
23.964164855792436,5.728123860146623
46.98523867031945,5.575129974645148
41.004773037768175,5.143834935184441
29.537947973502586,5.153743680308007
38.860094510530985,5.516767036704177
22.65349271106078,5.383562144950058
12.234843026200785,5.612753579014464
0.23253947265334363,5.693498022562828
16.65727509656531,5.504712894184899
35.88985192281966,5.0955182087193025
52.899775984241764,5.213196198960191
49.765274999311806,5.637376913043477
30.657612472271587,5.247945523441308
59.221088702965616,5.766174639358292
27.6948584321882,5.478240548270464
50.075609170010296,5.624750350552466
24.53792047685827,5.287823664473482
44.677837064323896,5.476014428066141
59.2555014733609,4.7893085750754025
18.32019554207857,5.450029629729446
10.218769512797056,5.637882400323417
37.20202252365965,5.284764665896178
31.857370822442075,5.297794764412677
21.565321919109238,5.487210652708882
0.21115452582307404,5.515574477304937
23.349758496588258,5.306039765161847
25.552168326219608,5.662184263795488
24.31512430429914,5.105061459036138
51.674718538653025,5.767486534141183
35.06568162492792,5.163177831371727
44.02984754719007,5.3024343083350995
53.87455029822662,5.819625068887385
44.92640781450825,5.261301194631502
29.562123114302814,5.103217959389636
44.746100417210776,5.518206949196562
38.42132402971583,5.2793031217853725
38.92472607980043,5.232007082601618
37.780521521319294,5.331678833099656
24.419938499309566,5.32148725809527
37.75572187725528,5.266000169442653
38.023950656737654,5.25311953316429
56.227077572338665,5.886905782706822
46.94842112224938,5.338649205054735
50.77608399606544,5.733121701036189
46.04998740855433,5.1627828255550225
48.91955171946173,5.630610641993599
36.32774368381265,5.199864093137028
20.96700530320102,5.389930752751008
15.87499549908818,5.652603368475292
42.48120162388977,5.372652001713955
52.43652448879142,5.028445897282756
32.65480546817281,5.367441441095371
9.124198017450011,5.462167570868996
49.9785171118457,5.637612717694939
29.072584734688057,5.260404595083173
28.026157696691058,5.428406042831479
2.723283590743155,5.5150129115872
30.61685536740575,5.104209120673451
44.68485992728303,5.474397498135361
25.355868668744396,5.301240486707053
21.310638815313084,5.605081401326933
39.41061233393111,5.473522222704195
1.1844832438850772,5.460051495301348
30.429815818478485,4.920489333034013
56.767625731957175,5.473898475868293
41.42685551630859,5.411055181571323
24.115423695432753,5.273491986138529
41.33449417760771,5.377497565592012
36.299635158957514,5.196689683335139
12.53336348895406,5.541834558405441
12.46249984379121,5.658339473011485
53.161517381941714,5.643343235699439
16.14415261233784,5.375257858486588
4.493086650607747,5.903164818191357
49.84065543577363,5.705055217825424
31.391866054587783,5.272440331597247
22.09248995837716,5.46659494533555
30.691135327957983,5.1089280792850955
44.20354130107568,5.4716464408268175
10.113216473255866,5.671011341029678
39.184019894191515,5.804480803200911
42.80621990399046,5.399600294556531
48.90020663570267,5.070686057994789
16.1856380205683,5.459231149597336
36.57997983985167,5.826669077169136
13.92683270240983,5.534538382455367
33.66268041717215,5.806035781397231
10.34177831573367,5.69866023175036
47.38605749287687,5.8744239963549525
52.003071879029974,5.643678824122559
19.778613619231713,5.340531692420616
13.339113708779601,5.606995553965852
57.82730502334992,6.108957218806683
42.40141879509126,5.375699281199008
50.62755733467945,5.05454934211405
1.8320684962445877,6.004917790823215
53.963598699166454,5.598076673060337
37.3471236538582,5.349591699486392
18.991749254464047,5.354332040688521
25.90593737354449,5.130370106465677
45.695579610061564,5.668951862284776
47.124717355858444,5.534371185238655
11.394052090885936,5.348080328633878
37.5531903202788,5.398442681734093
9.93777165012946,5.397304968588593
58.382989874100645,5.756154668665109
26.614593378350047,5.456205198277602
54.788700312197044,5.831142843322251
43.69487068720761,5.298916821122333
36.375594263736495,5.353095026636673
15.71904188069322,5.384174632723482
31.595539374292994,5.370715023147292
8.317184498219145,5.478195196708838
8.2858795943276,5.746136441074651
42.944985974139584,5.79039106338783
21.66538610000693,5.2426554069731495
45.0825786891979,5.806774880544322
14.429616234825676,5.522800835553703
43.08948853888623,5.881274778084916
43.10861558380664,5.459675014437948
18.329752863150635,5.299074930966564
6.383126032778483,5.689448406389191
23.820471311228047,5.649610658358983
29.54169001964017,5.389971358363433
5.99845288186706,5.505284784952058
11.205675622067151,5.531338957961758
3.320583168928828,5.574676646748809
35.85081429330263,5.088415638940501
53.332567402314965,5.210681230279438
12.993467457577308,5.513306810352899
2.0828061526091846,5.562393711389126
42.23541566515097,5.374151588489964
48.8946335273811,5.077513417271301
57.84729520403338,5.8224116953501746
36.790737409422114,5.426061746083884
20.546589939113783,5.248789165385402
50.27211708183933,5.882729718702702
7.084026312787335,5.771780784399631
41.558216291377605,5.749077490888388
5.71385095509819,5.700342507836899
23.982344821043927,5.636577848452258
29.701372884130734,5.266278641064881
22.67365638194046,5.507311354898925
10.115854728268781,5.585292549530361
13.90303875613365,5.651959259563487
49.20899984999366,5.614107446950144
27.75454828754939,5.258101356785426
34.79596468341059,5.354822722626992
12.71442105696957,5.420267987860095
42.89610352719199,5.453049090625978
19.80703554883582,5.290355560249727
35.617115249162445,5.062354728496411
54.56922376774894,5.208097182759043
59.6636045331593,5.573786939698675
2.773076898788731,5.497399613214311
47.84656271572146,5.639166243440594
51.45526952165295,5.047052996236999
19.174466232432334,5.400123253632011
22.988857558927062,5.713730434538769
34.815225580579984,5.029073267907938
55.130413858242754,5.240127194071274
23.995715600282512,5.100273517850242
52.8018101264047,5.790692388104909
45.51363169225054,5.507416482151003
9.13638478237353,5.362247837465231
54.820795221830956,5.535954928241489
0.910863155397077,5.478331796595789
8.710695002812487,5.717177755915164
39.88867277320124,5.780632306174348
3.4271811983335465,5.71952858572659
22.76939314045101,5.582353996595326
7.798731511616008,5.683201654898348
27.77335643119537,5.6950380224477115
50.398820625276066,5.779649856587958
54.365061080951165,5.059222018912042
2.1281784193131026,5.582940745624405
3.6511054001318732,5.518796596591676
50.437442121919354,5.538278321499142
2.56888699533669,5.440202558411785
16.4154159042807,5.482283748252544
7.046203061570189,5.618648512957735
5.462262417425627,5.5477635023465135
1.6573733834901638,5.530750307726481
38.25078075989115,5.2424910942619265
44.676856076391395,5.198445887545771
41.20628259352058,5.320499814729174
50.737366315093574,5.072198281120975
39.780971309921604,5.376039485291821
23.38211566052063,5.296234327906621
37.86378142296068,5.068850428203034
58.17568850212219,5.034682909707281
38.49619998139515,5.387219432311363
14.58550404552781,5.360840861589595
3.611045742597432,6.021744248419951
56.10995998440572,5.707271591922563
35.42972989765251,5.312411278257959
20.97688455662453,5.380131721576219
36.32116497966186,5.257332587745091
33.615455763808406,5.310904918861324
31.33030636719274,5.4158135649381025
3.6482785217674008,5.488195579704347
21.19365314256809,5.350437099558358
24.759001376373053,5.697314024918623
11.962100436530282,5.654618926114194
52.80631387371042,5.969519342900022
25.447186642849765,5.185761034456364
39.74313992414669,5.662308084470384
42.81278696675375,5.41013790938164
44.59698361635032,5.114550133940336
43.26691745476191,5.427639667643956
45.13251009834597,5.1056812304842065
15.094841649045854,5.493475169871327
58.584220601573804,6.15694228220548
9.060585227031604,5.8132377650096085
55.11884370595806,5.93693772316316
51.274126512453776,5.786618498191179
51.12985747079806,5.128419130700751
3.1686752902520343,5.599244767927479
5.473085006633969,5.534196066181954
48.78334813393931,5.604235759807525
28.150009587911274,5.25081748011571
22.21519146827554,5.024221639464835
59.081248333761444,6.00504002396519
2.4070761173784017,5.786191293996254
31.887903228336288,5.573707528970595
26.60098656904243,5.382161179843626
7.692187381720659,5.5438100068070835
23.711295767159243,5.2023178162192405
42.45884428863012,5.730342495967535
52.93893655214449,5.539593636667269
1.4771826878006045,5.463888621980679
31.470573516185347,5.3967743986042365
5.422595702115505,5.483976585647077
48.02360742930209,5.531649778659378
5.147116766202274,5.403405187778007
2.0515992610283007,5.730912600254862
23.054172124637315,5.550387600759768
43.956370470378005,5.477308166494093
18.79240158284685,5.29319515714737
7.80029397918285,5.792286836374754
47.674333325110304,5.8112730697772825
48.4151629137111,5.665359782124494
51.35158792635433,5.057512766210101
18.22466839584341,5.416371867821236
25.48982166113841,5.7381645086040125
14.723399655255207,5.508871874334574
33.43064958099036,5.806205202310197
19.80643000738487,5.394727129282373
20.319800157541092,5.6911855882071976
47.01728510458419,5.625916161102155
57.37776960241334,4.912839115009212
35.048419154205504,5.40254096286835
6.281275807197455,5.4430711779904275
39.154495961076634,5.349519315113749
26.91670307088481,5.285673216026695
59.28183342157878,5.881529853488719
43.162889708879206,5.471252359653582
50.087166390432536,5.689484128659599
42.07717561129272,5.178614845005457
32.137140347183504,5.00123970192087
53.809103509687525,5.386475317352931
49.89702388248054,5.59772109625219
17.479553256859738,5.326446544274327
9.421913713205246,5.627307811003989
22.221112127261694,5.69257093731635
31.264660354355144,5.392311233956117
5.842805389837724,5.485654278459985
20.722757187351622,5.322931280029888
34.494339852718795,5.75921773970267
2.6144771131110778,5.924438449340908
48.89692059112977,5.619199265822763
39.06702274099668,5.378793865296216
18.819010295385816,5.3306877245628
17.89925887531011,5.433088341071353
21.156968447269225,5.713573448880801
19.51732177230858,5.318317562641091
44.910826617525196,5.854978560523269
30.063411448275158,5.206691730929345
31.56770383798956,5.498052277950637
8.925389938254995,5.816149777574099
54.86508014506357,5.928069167028872
19.534375720340012,5.402244686099521
19.653867143292718,5.690160208235094
4.1307683818699825,6.10721809789671
58.76469490510774,5.7803762540984
28.781870508555535,4.974074005044115
54.773084237053425,5.567454562326374
55.65703454984901,6.070299354580062
58.1851285907005,5.221133982113937
48.93775726389077,5.719176433327525
55.526593511478765,4.998957804151102
55.33735941900348,5.881082875162179
48.082060689971115,5.297580686889398
8.074872962561008,5.69388706241134
31.422703337150445,5.7187586145208495
34.53624078024895,4.832379285513789
59.54985167916947,5.156632561408748
47.036912997975165,5.579157491606343
42.174972999297324,5.134545400806237
44.798942210666326,5.495213164335913
21.69466584500861,5.2726814820523655
56.538813470413004,5.822307181960795
38.610053376913726,5.377778595834822
24.154476511801,5.280449899313362
27.874294637856515,5.654148688228841
58.78529563864395,5.793416515598329
31.92770384589229,5.462473760098969
10.0678521524693,5.567167675597874
8.90129964804299,5.61827067604478
41.23453179946486,5.381397421094994
33.76653185490111,5.214974783590216
54.408375671250255,5.627785022461717
11.076020642962245,5.4152612949812315
24.6665288236122,5.171590205044596
43.6776131181587,5.705219807360458
3.006302034137276,5.604325633340836
5.953344395129112,5.533973587497468
32.74247408568124,5.319092108469439
15.94375299572549,5.446567690618134
6.416255774056047,5.646316905175276
15.701854109811732,5.616375442663442
37.928465264089255,5.302037144478375
31.582646209462965,5.283424838598827
4.709805632449853,5.582199353685937
4.368686733042704,5.544183639649579
51.037619509122095,5.703635692650696
38.59433762949568,5.222028982598708
10.40203549480866,5.7211380643466665
51.710044040720085,5.923217799273831
1.3109630005176975,5.727793919726784
22.086287543183502,5.531470351909826
50.85778422057909,5.7174743511662145
42.61670476531335,5.191100853697926
17.025144347519362,5.393578701382119
53.47688967006749,5.99426969383279
35.884680074579414,5.107692131313009
51.92959915050557,5.222147473371737
53.56760244155901,5.697477359684045
25.526644640651494,5.342387576138677
40.53602026425015,5.364375212512139
32.668578883687815,5.231320732966498
56.68411427236742,5.903736981498674
47.88964457012334,5.353886596017482
43.54911002786148,5.433372473095273
48.841942477584794,5.064858394183793
59.88959713710964,5.684793511955836
15.393671128441564,5.497863440345682
12.08181783927076,5.619674640604925
44.80696880757286,5.879349534087557
46.21995063754166,5.536747098929201
30.85702786270018,5.2139246330016835
29.22454882103782,5.256738642732399
24.22458422892299,5.519797588488164
52.96181582364516,5.816981426559614
47.77391265851904,5.212285250278506
35.075855892418524,5.4407957666024735
2.4071450614152545,5.465188457003944
51.06849565560303,5.657777957941542
